category,mongodb_category,isCorrect_category,sub_category,mongodb_sub_category,isCorrect_sub_category,sku,,parentSku,,,bulk,mongodb_bulk,isCorrect_bulk,variant_name,mongodb_variant_name,isCorrect_variant_name,displayName,mongodb_displayName,isCorrect_displayName,grossWeight,mongodb_grossWeight,isCorrect_grossWeight,netWeight,mongodb_netWeight,isCorrect_netWeight,itemQty,mongodb_itemQty,isCorrect_itemQty,,,mongodb_displayName,isCorrect_displayName,mongodb_variant_name,isCorrect_variant_name,mongodb_grossWeight,isCorrect_grossWeight,mongodb_netWeight,isCorrect_netWeight,mongodb_itemQty,isCorrect_itemQty,mongodb_category,isCorrect_category,mongodb_sub_category,isCorrect_sub_category,mongodb_bulk,isCorrect_bulk,mismatch_fields,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-5884,,K-219,,,BK-77,BK-77,true,250ml x 6,250ml x 6,true,3in1 250ml x 6,Katyayani 3in1 250ml x 6,false,1.65,1.65,true,1.5,1.5,true,6,6,true,,,Katyayani 3in1 250ml x 6,false,250ml x 6,true,1.65,true,1.5,true,6,true,Pesticide,true,Organic Pest Control,true,BK-77,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-220,,K-217,,,BK-77,BK-77,true,100ml x 5,100ml x 5,true,3in1 100ml x 5,Katyayani 3in1 100ml x 5,false,0.55,0.55,true,0.5,0.5,true,5,5,true,,,Katyayani 3in1 100ml x 5,false,100ml x 5,true,0.55,true,0.5,true,5,true,Pesticide,true,Organic Pest Control,true,BK-77,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-221,,K-217,,,BK-77,BK-77,true,100ml x 10,100ml x 10,true,3in1 100ml x 10,Katyayani 3in1 100ml x 10,false,1.1,1.1,true,1,1,true,10,10,true,,,Katyayani 3in1 100ml x 10,false,100ml x 10,true,1.1,true,1,true,10,true,Pesticide,true,Organic Pest Control,true,BK-77,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-222,,K-219,,,BK-77,BK-77,true,250ml x 4,250ml x 4,true,3in1 250ml x 4,Katyayani 3in1 250ml x 4,false,1.1,1.1,true,1,1,true,4,4,true,,,Katyayani 3in1 250ml x 4,false,250ml x 4,true,1.1,true,1,true,4,true,Pesticide,true,Organic Pest Control,true,BK-77,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-223,,K-219,,,BK-77,BK-77,true,250ml x 10,250ml x 10,true,3in1 250ml x 10,Katyayani 3in1 250ml x 10,false,2.75,2.75,true,2.5,2.5,true,10,10,true,,,Katyayani 3in1 250ml x 10,false,250ml x 10,true,2.75,true,2.5,true,10,true,Pesticide,true,Organic Pest Control,true,BK-77,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-224,,K-219,,,BK-77,BK-77,true,250ml x 20,250ml x 20,true,3in1 250ml x 20,Katyayani 3in1 250ml x 20,false,5.5,5.5,true,5,5,true,20,20,true,,,Katyayani 3in1 250ml x 20,false,250ml x 20,true,5.5,true,5,true,20,true,Pesticide,true,Organic Pest Control,true,BK-77,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-225,,K-217,,,BK-77,BK-77,true,100ml x 50,100ml x 50,true,3in1 100ml x 50,Katyayani 3in1 100ml x 50,false,5.5,5.5,true,5,5,true,50,50,true,,,Katyayani 3in1 100ml x 50,false,100ml x 50,true,5.5,true,5,true,50,true,Pesticide,true,Organic Pest Control,true,BK-77,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-1241,,K-1241,,,BK-77,BK-77,true,900ml x 1,900ml x 1,true,3in1 900ml x 1,Katyayani 3in1 900ml x 1,false,0.99,0.99,true,0.9,0.9,true,1,1,true,,,Katyayani 3in1 900ml x 1,false,900ml x 1,true,0.99,true,0.9,true,1,true,Pesticide,true,Organic Pest Control,true,BK-77,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-5240,,K-5240,,,BK-77,BK-77,true,50ml x 1,50ml x 1,true,3in1 50ml x 1,Katyayani 3in1 50ml x 1,false,0.055,0.055,true,0.05,0.05,true,1,1,true,,,Katyayani 3in1 50ml x 1,false,50ml x 1,true,0.055,true,0.05,true,1,true,Pesticide,true,Organic Pest Control,true,BK-77,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-350,,K-350,,,BK-629,BK-629,true,1 ltr x 1,1 ltr x 1,true,2in1 fogger 1 ltr x 1,Katyayani 2in1 fogger 1 ltr x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani 2in1 fogger 1 ltr x 1,false,1 ltr x 1,true,1.1,true,1,true,1,true,Pesticide,true,Organic Pest Control,true,BK-629,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-351,,K-350,,,BK-629,BK-629,true,1 ltr x 5,1 ltr x 5,true,2in1 fogger 1 ltr x 5,Katyayani 2in1 fogger 1 ltr x 5,false,5.5,5.5,true,5,5,true,5,5,true,,,Katyayani 2in1 fogger 1 ltr x 5,false,1 ltr x 5,true,5.5,true,5,true,5,true,Pesticide,true,Organic Pest Control,true,BK-629,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-352,,K-350,,,BK-629,BK-629,true,1 ltr x 10,1 ltr x 10,true,2in1 fogger 1 ltr x 10,Katyayani 2in1 fogger 1 ltr x 10,false,11,11,true,10,10,true,10,10,true,,,Katyayani 2in1 fogger 1 ltr x 10,false,1 ltr x 10,true,11,true,10,true,10,true,Pesticide,true,Organic Pest Control,true,BK-629,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-406,,K-406,,,BK-84,BK-84,true,900gm x 1,900gm x 1 ,false,Snake Repellant 900gm x 1,Katyayani Snake Repellant 900gm x 1 ,false,0.99,0.99,true,0.9,0.9,true,1,1,true,,,Katyayani Snake Repellant 900gm x 1 ,false,900gm x 1 ,false,0.99,true,0.9,true,1,true,Pesticide,true,Organic Pest Control,true,BK-84,true,"displayName,variant_name",,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-407,,K-406,,,BK-84,BK-84,true,900gm x 2,900gm x 2,true,Snake Repellant 900gm x 2,Katyayani Snake Repellant 900gm x 2,false,1.98,1.98,true,1.8,1.8,true,2,2,true,,,Katyayani Snake Repellant 900gm x 2,false,900gm x 2,true,1.98,true,1.8,true,2,true,Pesticide,true,Organic Pest Control,true,BK-84,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-408,,K-406,,,BK-84,BK-84,true,900gm x 5,900gm x 5,true,Snake Repellant 900gm x 5,Katyayani Snake Repellant 900gm x 5,false,4.95,4.95,true,4.5,4.5,true,5,5,true,,,Katyayani Snake Repellant 900gm x 5,false,900gm x 5,true,4.95,true,4.5,true,5,true,Pesticide,true,Organic Pest Control,true,BK-84,true,displayName,,
Pesticide,Pesticide,true,organic pest control,Organic Pest Control,false,K-5916,,K-5916,,,BK-1080,BK-84,false,12kg x 1,12kg x 1,true,Snake Repellent Granuals 12kg x 1,Katyayani Snake Repellent Granuals 12kg x 1,false,13.2,13.2,true,12,12,true,1,1,true,,,Katyayani Snake Repellent Granuals 12kg x 1,false,12kg x 1,true,13.2,true,12,true,1,true,Pesticide,true,Organic Pest Control,false,BK-84,false,"displayName,sub_category,bulk",,
Pesticide,,,Organic Pest Control,,,K-7569,,K-7569,,,BK-84,,,50 kg x 1,,,Snake Repellent Powder 50 kg x 1,,,55,,,50,,,1,,,,,,,,,,,,,,,,,,,,,sku,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-5208,,K-5208,,,BK-84,BK-84,true,100kg x 1,100kg x 1,true,Snake Repellent Powder 100kg x 1,Katyayani Snake Repellent Powder 100kg x 1,false,110,110,true,100,100,true,1,1,true,,,Katyayani Snake Repellent Powder 100kg x 1,false,100kg x 1,true,110,true,100,true,1,true,Pesticide,true,Organic Pest Control,true,BK-84,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-432,,K-432,,,BK-88,BK-88,true,100ml x 1,100ml x 1,true,Pigeon repellent 100ml x 1,Katyayani Pigeon repellent 100ml x 1,false,0.11,0.11,true,0.1,0.1,true,1,1,true,,,Katyayani Pigeon repellent 100ml x 1,false,100ml x 1,true,0.11,true,0.1,true,1,true,Pesticide,true,Organic Pest Control,true,BK-88,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-5312,,K-5312,,,BK-88,BK-88,true,750ML x 1,750ML x 1,true,Pigeon repellent 750ML x 1,Katyayani Pigeon repellent 750ML x 1,false,0.825,0.825,true,0.75,0.75,true,1,1,true,,,Katyayani Pigeon repellent 750ML x 1,false,750ML x 1,true,0.825,true,0.75,true,1,true,Pesticide,true,Organic Pest Control,true,BK-88,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-6763,,K-6763,,,BK-88,BK-88,true,1 ltr x 1,1 ltr x 1,true,Pigeon repellent 1 ltr x 1,Katyayani Pigeon repellent 1 ltr x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani Pigeon repellent 1 ltr x 1,false,1 ltr x 1,true,1.1,true,1,true,1,true,Pesticide,true,Organic Pest Control,true,BK-88,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-5313,,K-5313,,,BK-88,BK-88,true,1750ML x 1,1750ML x 1,true,Pigeon repellent 1750ML x 1,Katyayani Pigeon repellent 1750ML x 1,false,1.925,1.925,true,1.75,1.75,true,1,1,true,,,Katyayani Pigeon repellent 1750ML x 1,false,1750ML x 1,true,1.925,true,1.75,true,1,true,Pesticide,true,Organic Pest Control,true,BK-88,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-5314,,K-5314,,,BK-88,BK-88,true,4500ML x 1,4500ML x 1,true,Pigeon repellent 4500ML x 1,Katyayani Pigeon repellent 4500ML x 1,false,4.95,4.95,true,4.5,4.5,true,1,1,true,,,Katyayani Pigeon repellent 4500ML x 1,false,4500ML x 1,true,4.95,true,4.5,true,1,true,Pesticide,true,Organic Pest Control,true,BK-88,true,displayName,,
Pesticide,false,Pesticide,Organic Pest Control,true,Chemical Insecticides,K-7582,,K-7582,,,BK-88,false,,5 ltr x 1,false,5 ltr x 1,Pigeon repellent 5 ltr x 1,Pigeon repellent,5 ltr x 1,5.5,true,0.51,5,false,0.5,1,false,30,,,Pigeon repellent,5 ltr x 1,false,5 ltr x 1,true,0.51,false,0.5,false,30,false,Pesticide,true,Chemical Insecticides,false,,false,"displayName,grossWeight,netWeight,itemQty,sub_category,bulk",
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-5315,,K-5315,,,BK-88,BK-88,true,9 ltr x 1,9 ltr x 1,true,Pigeon repellent 9 ltr x 1,Katyayani Pigeon repellent 9 ltr x 1,false,9.9,9.9,true,9,9,true,1,1,true,,,Katyayani Pigeon repellent 9 ltr x 1,false,9 ltr x 1,true,9.9,true,9,true,1,true,Pesticide,true,Organic Pest Control,true,BK-88,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-1251,,K-1251,,,BK-88,BK-88,true,250ml x 1,250ml x 1,true,Pigeon repellent 250ml x 1,Katyayani Pigeon repellent 250ml x 1,false,0.275,0.275,true,0.25,0.25,true,1,1,true,,,Katyayani Pigeon repellent 250ml x 1,false,250ml x 1,true,0.275,true,0.25,true,1,true,Pesticide,true,Organic Pest Control,true,BK-88,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-5078,,K-5078,,,BK-88,BK-88,true,300ml x 1,300ml x 1,true,Pigeon repellent 300ml x 1,Katyayani Pigeon repellent 300ml x 1,false,0.33,0.33,true,0.3,0.3,true,1,1,true,,,Katyayani Pigeon repellent 300ml x 1,false,300ml x 1,true,0.33,true,0.3,true,1,true,Pesticide,true,Organic Pest Control,true,BK-88,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-5731,,K-432,,,BK-88,BK-88,true,100ml x 3,100ml x 3,true,Pigeon repellent 100ml x 3,Katyayani Pigeon repellent 100ml x 3,false,0.33,0.33,true,0.3,0.3,true,3,3,true,,,Katyayani Pigeon repellent 100ml x 3,false,100ml x 3,true,0.33,true,0.3,true,3,true,Pesticide,true,Organic Pest Control,true,BK-88,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-960,,K-6728,,,BK-106,BK-106,true,25 ltr x 4,25 ltr x 4,true,Anti Malarial Oil (Oil Base) 25 ltr x 4,Katyayani Anti Malarial Oil (Oil Base) 25 ltr x 4,false,110,110,true,100,100,true,4,4,true,,,Katyayani Anti Malarial Oil (Oil Base) 25 ltr x 4,false,25 ltr x 4,true,110,true,100,true,4,true,Pesticide,true,Organic Pest Control,true,BK-106,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-5044,,K-5044,,,BK-106,BK-106,true,25ltr x 1,25ltr x 1,true,Anti Malarial Oil (Oil Base) 25ltr x 1,Katyayani Anti Malarial Oil (Oil Base) 25ltr x 1,false,27.5,27.5,true,25,25,true,1,1,true,,,Katyayani Anti Malarial Oil (Oil Base) 25ltr x 1,false,25ltr x 1,true,27.5,true,25,true,1,true,Pesticide,true,Organic Pest Control,true,BK-106,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-5728,,K-5728,,,BK-106,BK-106,true,5ltr x 1,5ltr x 1,true,Anti Malarial Oil (Oil Base) 5ltr x 1,Katyayani Anti Malarial Oil (Oil Base) 5ltr x 1,false,5.5,5.5,true,5,5,true,1,1,true,,,Katyayani Anti Malarial Oil (Oil Base) 5ltr x 1,false,5ltr x 1,true,5.5,true,5,true,1,true,Pesticide,true,Organic Pest Control,true,BK-106,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-5217,,K-5217,,,BK-106,BK-106,true,10ltr x 1,10ltr x 1,true,Anti Malarial Oil (Oil Base) 10ltr x 1,Katyayani Anti Malarial Oil (Oil Base) 10ltr x 1,false,11,11,true,10,10,true,1,1,true,,,Katyayani Anti Malarial Oil (Oil Base) 10ltr x 1,false,10ltr x 1,true,11,true,10,true,1,true,Pesticide,true,Organic Pest Control,true,BK-106,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-6268,,K-6268,,,BK-106,BK-106,true,1 Ltr x 1,1 Ltr x 1,true,Anti Malarial Oil (Oil Base) 1 Ltr x 1,Katyayani Anti Malarial Oil (Oil Base) 1 Ltr x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani Anti Malarial Oil (Oil Base) 1 Ltr x 1,false,1 Ltr x 1,true,1.1,true,1,true,1,true,Pesticide,true,Organic Pest Control,true,BK-106,true,displayName,,
Pesticide,Pesticide,true,Organic Pest Control,Organic Pest Control,true,K-6478,,K-5044,,,BK-106,BK-106,true,25 ltr x 10,25 ltr x 10,true,Anti Malarial Oil (Oil Base) 25 ltr x 10,Katyayani Anti Malarial Oil (Oil Base) 25 ltr x 10,false,275,275,true,250,250,true,10,10,true,,,Katyayani Anti Malarial Oil (Oil Base) 25 ltr x 10,false,25 ltr x 10,true,275,true,250,true,10,true,Pesticide,true,Organic Pest Control,true,BK-106,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-30,,K-30,,,BK-628,BK-628,true,100ml x 1,100ml x 1,true,Catalyser - Silicon Super Spreader 100ml x 1,Katyayani Catalyser - Silicon Super Spreader 100ml x 1,false,0.11,0.11,true,0.1,0.1,true,1,1,true,,,Katyayani Catalyser - Silicon Super Spreader 100ml x 1,false,100ml x 1,true,0.11,true,0.1,true,1,true,Fertilizer,true,Other Fertilizer,true,BK-628,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-31,,K-31,,,BK-628,BK-628,true,250ml x 1,250ml x 1,true,Catalyser - Silicon Super Spreader 250ml x 1,Katyayani Catalyser - Silicon Super Spreader 250ml x 1,false,0.275,0.275,true,0.25,0.25,true,1,1,true,,,Katyayani Catalyser - Silicon Super Spreader 250ml x 1,false,250ml x 1,true,0.275,true,0.25,true,1,true,Fertilizer,true,Other Fertilizer,true,BK-628,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-6565,,K-31,,,BK-628,BK-628,true,250 ml x 2,250 ml x 2,true,Catalyser - Silicon Super Spreader 250 ml x 2,Katyayani Catalyser - Silicon Super Spreader 250 ml x 2,false,0.55,0.55,true,0.5,0.5,true,2,2,true,,,Katyayani Catalyser - Silicon Super Spreader 250 ml x 2,false,250 ml x 2,true,0.55,true,0.5,true,2,true,Fertilizer,true,Other Fertilizer,true,BK-628,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-32,,K-32,,,BK-628,BK-628,true,900ml x 1,900ml x 1,true,Catalyser - Silicon Super Spreader 900ml x 1,Katyayani Catalyser - Silicon Super Spreader 900ml x 1,false,0.99,0.99,true,0.9,0.9,true,1,1,true,,,Katyayani Catalyser - Silicon Super Spreader 900ml x 1,false,900ml x 1,true,0.99,true,0.9,true,1,true,Fertilizer,true,Other Fertilizer,true,BK-628,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-33,,K-32,,,BK-628,BK-628,true,900ml x 2,900ml x 2,true,Catalyser - Silicon Super Spreader 900ml x 2,Katyayani Catalyser - Silicon Super Spreader 900ml x 2,false,1.98,1.98,true,1.8,1.8,true,2,2,true,,,Katyayani Catalyser - Silicon Super Spreader 900ml x 2,false,900ml x 2,true,1.98,true,1.8,true,2,true,Fertilizer,true,Other Fertilizer,true,BK-628,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-34,,K-32,,,BK-628,BK-628,true,900ml x 5,900ml x 5,true,Catalyser - Silicon Super Spreader 900ml x 5,Katyayani Catalyser - Silicon Super Spreader 900ml x 5,false,4.95,4.95,true,4.5,4.5,true,5,5,true,,,Katyayani Catalyser - Silicon Super Spreader 900ml x 5,false,900ml x 5,true,4.95,true,4.5,true,5,true,Fertilizer,true,Other Fertilizer,true,BK-628,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-35,,K-32,,,BK-628,BK-628,true,900ml x 10,900ml x 10,true,Catalyser - Silicon Super Spreader 900ml x 10,Katyayani Catalyser - Silicon Super Spreader 900ml x 10,false,9.9,9.9,true,9,9,true,10,10,true,,,Katyayani Catalyser - Silicon Super Spreader 900ml x 10,false,900ml x 10,true,9.9,true,9,true,10,true,Fertilizer,true,Other Fertilizer,true,BK-628,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-1165,,K-31,,,BK-628,BK-628,true,250 ML x 3,250 ML x 3,true,Catalyser - Silicon Super Spreader 250 ML x 3,Katyayani Catalyser - Silicon Super Spreader 250 ML x 3,false,0.825,0.825,true,0.75,0.75,true,3,3,true,,,Katyayani Catalyser - Silicon Super Spreader 250 ML x 3,false,250 ML x 3,true,0.825,true,0.75,true,3,true,Fertilizer,true,Other Fertilizer,true,BK-628,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-5854,,K-5854,,,BK-628,BK-628,true,30ltr x 1,30ltr x 1,true,Catalyser - Silicon Super Spreader 30ltr x 1,Katyayani Catalyser - Silicon Super Spreader 30ltr x 1,false,33,33,true,30,30,true,1,1,true,,,Katyayani Catalyser - Silicon Super Spreader 30ltr x 1,false,30ltr x 1,true,33,true,30,true,1,true,Fertilizer,true,Other Fertilizer,true,BK-628,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-5070,,K-5070,,,BK-628,BK-628,true,50 ml x 1,50 ml x 1,true,Catalyser - Silicon Super Spreader 50 ml x 1,Katyayani Catalyser - Silicon Super Spreader 50 ml x 1,false,0.055,0.055,true,0.05,0.05,true,1,1,true,,,Katyayani Catalyser - Silicon Super Spreader 50 ml x 1,false,50 ml x 1,true,0.055,true,0.05,true,1,true,Fertilizer,true,Other Fertilizer,true,BK-628,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-1144,,K-30,,,BK-628,BK-628,true,100 ml x 3,100 ml x 3,true,Catalyser - Silicon Super Spreader 100 ml x 3,Katyayani Catalyser - Silicon Super Spreader 100 ml x 3,false,0.33,0.33,true,0.3,0.3,true,3,3,true,,,Katyayani Catalyser - Silicon Super Spreader 100 ml x 3,false,100 ml x 3,true,0.33,true,0.3,true,3,true,Fertilizer,true,Other Fertilizer,true,BK-628,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-1164,,K-30,,,BK-628,BK-628,true,100ml x 4,100ml x 4,true,Catalyser - Silicon Super Spreader 100ml x 4,Katyayani Catalyser - Silicon Super Spreader 100ml x 4,false,0.44,0.44,true,0.4,0.4,true,4,4,true,,,Katyayani Catalyser - Silicon Super Spreader 100ml x 4,false,100ml x 4,true,0.44,true,0.4,true,4,true,Fertilizer,true,Other Fertilizer,true,BK-628,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-1198,,K-1198,,,BK-628,BK-628,true,1000ml x 1,1000ml x 1,true,Catalyser - Silicon Super Spreader 1000ml x 1,Katyayani Catalyser - Silicon Super Spreader 1000ml x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani Catalyser - Silicon Super Spreader 1000ml x 1,false,1000ml x 1,true,1.1,true,1,true,1,true,Fertilizer,true,Other Fertilizer,true,BK-628,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-46,,K-46,,,BK-127,BK-127,true,1.9KG x 1,1.9KG x 1,true,cow manure 1.9KG x 1,Katyayani cow manure 1.9KG x 1,false,2.09,2.09,true,1.9,1.9,true,1,1,true,,,Katyayani cow manure 1.9KG x 1,false,1.9KG x 1,true,2.09,true,1.9,true,1,true,Fertilizer,true,Other Fertilizer,true,BK-127,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-47,,K-47,,,BK-127,BK-127,true,9.5KG x 1,9.5KG x 1,true,cow manure 9.5KG x 1,Katyayani cow manure 9.5KG x 1,false,10.45,10.45,true,9.5,9.5,true,1,1,true,,,Katyayani cow manure 9.5KG x 1,false,9.5KG x 1,true,10.45,true,9.5,true,1,true,Fertilizer,true,Other Fertilizer,true,BK-127,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-48,,K-48,,,BK-127,BK-127,true,50KG x 1,50KG x 1,true,cow manure 50KG x 1,Katyayani cow manure 50KG x 1,false,55,55,true,50,50,true,1,1,true,,,Katyayani cow manure 50KG x 1,false,50KG x 1,true,55,true,50,true,1,true,Fertilizer,true,Other Fertilizer,true,BK-127,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-5173,,K-5173,,,BK-845,BK-845,true,1 kg x 1,1 kg x 1,true,Starch superabsorbent WATER HOLD 1 kg x 1,Katyayani Starch superabsorbent WATER HOLD 1 kg x 1,false,1.1,1.1,true,1,1,true,1,1,true,,,Katyayani Starch superabsorbent WATER HOLD 1 kg x 1,false,1 kg x 1,true,1.1,true,1,true,1,true,Fertilizer,true,Other Fertilizer,true,BK-845,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-6326,,K-5173,,,BK-845,BK-845,true,1 kg x 3,1 kg x 3,true,Starch superabsorbent WATER HOLD 1 kg x 3,Katyayani Starch superabsorbent WATER HOLD 1 kg x 3,false,3.3,3.3,true,3,3,true,3,3,true,,,Katyayani Starch superabsorbent WATER HOLD 1 kg x 3,false,1 kg x 3,true,3.3,true,3,true,3,true,Fertilizer,true,Other Fertilizer,true,BK-845,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-6327,,K-5173,,,BK-845,BK-845,true,1 kg x 5,1 kg x 5,true,Starch superabsorbent WATER HOLD 1 kg x 5,Katyayani Starch superabsorbent WATER HOLD 1 kg x 5,false,5.5,5.5,true,5,5,true,5,5,true,,,Katyayani Starch superabsorbent WATER HOLD 1 kg x 5,false,1 kg x 5,true,5.5,true,5,true,5,true,Fertilizer,true,Other Fertilizer,true,BK-845,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-6328,,K-5173,,,BK-845,BK-845,true,1 kg x 10,1 kg x 10,true,Starch superabsorbent WATER HOLD 1 kg x 10,Katyayani Starch superabsorbent WATER HOLD 1 kg x 10,false,11,11,true,10,10,true,10,10,true,,,Katyayani Starch superabsorbent WATER HOLD 1 kg x 10,false,1 kg x 10,true,11,true,10,true,10,true,Fertilizer,true,Other Fertilizer,true,BK-845,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-6329,,K-5173,,,BK-845,BK-845,true,1 kg x 20,1 kg x 20,true,Starch superabsorbent WATER HOLD 1 kg x 20,Katyayani Starch superabsorbent WATER HOLD 1 kg x 20,false,22,22,true,20,20,true,20,20,true,,,Katyayani Starch superabsorbent WATER HOLD 1 kg x 20,false,1 kg x 20,true,22,true,20,true,20,true,Fertilizer,true,Other Fertilizer,true,BK-845,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-5806,,K-5806,,,BK-845,BK-845,true,5KG x 1,5KG x 1,true,Starch superabsorbent WATER HOLD 5KG x 1,Katyayani Starch superabsorbent WATER HOLD 5KG x 1,false,5.5,5.5,true,5,5,true,1,1,true,,,Katyayani Starch superabsorbent WATER HOLD 5KG x 1,false,5KG x 1,true,5.5,true,5,true,1,true,Fertilizer,true,Other Fertilizer,true,BK-845,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-5807,,K-5806,,,BK-845,BK-845,true,5KG x 2,5KG x 2,true,Starch superabsorbent WATER HOLD 5KG x 2,Katyayani Starch superabsorbent WATER HOLD 5KG x 2,false,11,11,true,10,10,true,2,2,true,,,Katyayani Starch superabsorbent WATER HOLD 5KG x 2,false,5KG x 2,true,11,true,10,true,2,true,Fertilizer,true,Other Fertilizer,true,BK-845,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-5065,,K-5806,,,BK-845,BK-845,true,5kg x 4,5kg x 4,true,Starch superabsorbent WATER HOLD 5kg x 4,Katyayani Starch superabsorbent WATER HOLD 5kg x 4,false,22,22,true,20,20,true,4,4,true,,,Katyayani Starch superabsorbent WATER HOLD 5kg x 4,false,5kg x 4,true,22,true,20,true,4,true,Fertilizer,true,Other Fertilizer,true,BK-845,true,displayName,,
Fertilizer,Fertilizer,true,Other Fertilizer,Other Fertilizer,true,K-5066,,K-5806,,,BK-845,BK-845,true,5Kg x 10,5Kg x 10,true,Starch superabsorbent WATER HOLD 5Kg x 10,Katyayani Starch superabsorbent WATER HOLD 5Kg x 10,false,55,55,true,50,50,true,10,10,true,,,Katyayani Starch superabsorbent WATER HOLD 5Kg x 10,false,5Kg x 10,true,55,true,50,true,10,true,Fertilizer,true,Other Fertilizer,true,BK-845,true,displayName,,
