displayName,sku,parentSku,itemQty,grossWeight,is_parent,parentDisplayName,parentGrossWeight,correctGrossWeight,isCorrectGrossWeight
Katyayani Zinc Solubiilizing Bacteria 1 Ltr x 2,K-6900,K-93,2,2.2,false,Katyayani Zinc Solubiilizing Bacteria 1 Ltr x 1,1.1,2.2,true
Katyayani Metarhizium Anisopliae Bio Insecticide Powder 1 kg x 2,K-6894,K-5163,2,2.2,false,Katyayani Metarhizium Anisopliae Bio Insecticide Powder 1 kg x 1 ,1.1,2.2,true
Katyayani Cyfluthrin 10% WP 5kg x 200,K-6956,K-6951,200,1100,false,Katyayani Cyfluthrin 10% WP 5kg x 1,5.5,1100,true
Katyayani Cyphenothrin 5% EC 1 ltr x 10,K-6960,K-6957,10,11,false,Katyayani Cyphenothrin 5% EC 1 ltr x 1,1.1,11,true
Katyayani seaweed extract liquid 25 ltr x 2,K-6503,K-6062,2,55,false,Katyayani seaweed extract liquid 25 LTR X 1,27.5,55,true
Katyayani Defender CS 1 Ltr x 10,K-6916,K-1304,10,11,false,Katyayani Defender CS 1 ltr x 1,1.1,11,true
Katyayani Metarhizium Anisopliae 1 Ltr x 2,K-6897,K-252,2,2.2,false,Katyayani Metarhizium anisopliae 1 Ltr x 1,1.1,2.2,true
Katyayani Cyfluthrin 10% WP 5kg x 2,K-6952,K-6951,2,11,false,Katyayani Cyfluthrin 10% WP 5kg x 1,5.5,11,true
Katyayani npk 20 20 20 1 kg x 5,K-6793,K-6372,5,5.5,true,Katyayani npk 20 20 20 1 kg x 1,1.1,5.5,true
Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 250ml x 3,K-6942,K-5004,3,0.825,false,Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 250ml x 1,0.275,0.825,true
Katyayani Nutritious - Triacontanol 0.1% EW 100 ml X 2,K-6788,K-5754,2,0.22,false,Katyayani Nutritious - Triacontanol 0.1% EW 100 ml X 1,0.11,0.22,true
Katyayani Nutritious - Triacontanol 0.1% EW 100 ml X 5,K-6789,K-5754,5,0.55,false,Katyayani Nutritious - Triacontanol 0.1% EW 100 ml X 1,0.11,0.55,true
Katyayani Boost (Propiconazole 25 % EC) 100ml x 3,K-6807,K-6805,3,0.33,false,Katyayani Boost (Propiconazole 25 % EC) 100ml x 1,0.11,0.33,true
Katyayani Azoxystrobin 18.2% + Difenoconazole 11.4% SC 1 Ltr x 2,K-6796,K-6219,2,2.2,false,Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 1 ltr x 1,1.1,2.2,true
Katyayani Azoxystrobin 18.2% + Difenoconazole 11.4% SC 1 Ltr x 8,K-6798,K-6219,8,8.8,false,Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 1 ltr x 1,1.1,8.8,true
Katyayani PROPI - Propineb 70% WP 800gm x 50,K-1224,K-527,50,55,false,Katyayani PROPI - Propineb 70% WP 800gm x 1,0.88,44,false
Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 250ml x 7,K-7038,K-5824,7,1.925,false,Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 250ml x 1,0.275,1.925,true
Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 250gm x 3,K-6977,K-6975,3,0.825,false,Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 250gm x 1,0.275,0.825,true
Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 1 kg x 5,K-6980,K-6978,5,5.5,false,Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 1 kg x 1,1.1,5.5,true
Katyayani Nutritious - Triacontanol 0.1% EW 250 ml x 5,K-6830,K-6723,5,1.375,false,Katyayani Nutritious - Triacontanol 0.1% EW 250ml x 1,0.275,1.375,true
Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 1 kg x 2,K-6979,K-6978,2,2.2,false,Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 1 kg x 1,1.1,2.2,true
Katyayani Vitamin C 63 gm (2.2 oz) x 2,G-760,G-398,2,0.063,false,Katyayani Vitamin C 63 gm (2.2 oz) x 1,0.063,0.126,false
Katyayani Nutritious - Triacontanol 0.1% EW 250 ml x 3,K-6829,K-6723,3,0.825,false,Katyayani Nutritious - Triacontanol 0.1% EW 250ml x 1,0.275,0.825,true
Katyayani Boost (Propiconazole 25 % EC) 100ml x 2,K-6806,K-6805,2,0.22,false,Katyayani Boost (Propiconazole 25 % EC) 100ml x 1,0.11,0.22,true
Katyayani Azoxystrobin 18.2% + Difenoconazole 11.4% SC 1 Ltr x 5,K-6797,K-6219,5,5.5,false,Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 1 ltr x 1,1.1,5.5,true
Katyayani kzeb (Mancozeb 75% WP) 800gm x 50,K-1212,K-561,50,55,false,Katyayani kzeb (Mancozeb 75% WP) 800gm x 1,0.88,44,false
Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 250ml x 3,K-7037,K-5824,3,0.825,false,Katyayani Chatur - Mancozeb 40% + Azoxystrobin 7% 250ml x 1,0.275,0.825,true
Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 100 gm x 3,K-6973,K-6972,3,0.33,false,Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 100gm x 1,0.11,0.33,true
Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 100gm x 1,K-6974,K-6972,1,0.55,false,Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 100gm x 1,0.11,0.11,false
Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 250gm x 2,K-6976,K-6975,2,0.55,false,Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 250gm x 1,0.275,0.55,true
Katyayani GMS Powder 100 gm (3.52 oz) x 2,G-704,G-351,2,0.2,false,Katyayani  GMS Powder 100 gm (3.52 oz) x 1,0.1,0.2,true
Katyayani Calcium Hypochlorite 453 gm (16oz) x 2,G-705,G-439,2,0.906,false,Katyayani Calcium Hypochlorite 453 gm (16oz) x 1,0.453,0.906,true
Katyayani Manganese Dioxide 454 gm (1lb) x 2,G-706,G-432,2,0.908,false,Katyayani Manganese Dioxide 454 gm (1lb) x 1,0.454,0.908,true
Katyayani imida 30.5 - Imidacloprid 30.5 % SC 100ml x 8,K-1070,K-181,8,0.88,false,Katyayani imida 30.5 - Imidacloprid 30.5 % SC 100ml x 1,0.11,0.88,true
Katyayani MALATHION 50% EC 250 ml x 2,K-7023,K-6935,2,0.55,false,Katyayani MALATHION 50% EC 250 ml x 1,0.275,0.55,true
Katyayani Boost (Propiconazole 25 % EC) 100ml x 5,K-6808,K-6805,5,0.55,false,Katyayani Boost (Propiconazole 25 % EC) 100ml x 1,0.11,0.55,true
Katyayani Azoxystrobin 18.2% + Difenoconazole 11.4% SC 1 Ltr x 10,K-6799,K-6219,10,11,false,Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 1 ltr x 1,1.1,11,true
Katyayani MALATHION 50% EC 500 ml x 2,K-7026,K-6370,2,1.1,false,Katyayani MALATHION 50% EC 500 ml x 1,0.55,1.1,true
Katyayani MALATHION 50% EC 500 ml x 4,K-7027,K-6370,4,2.2,false,Katyayani MALATHION 50% EC 500 ml x 1,0.55,2.2,true
Katyayani Master 505 1 Ltr x 2,K-876,K-6904,2,2.2,false,Katyayani Master 505 1 ltr x 1,1.1,2.2,true
Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 250ml x 5,K-6778,K-5847,5,1.375,false,Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 250ml x 1,0.275,1.375,true
Katyayani Cartap Hydrochloride 50% SP 250 gm x 2,K-6815,K-6743,2,0.55,false,Katyayani Cartap Hydrochloride 50% SP 250 gm x 1,0.275,0.55,true
Katyayani Cartap Hydrochloride 50% SP 250 gm x 12,K-6819,K-6743,12,3.3,false,Katyayani Cartap Hydrochloride 50% SP 250 gm x 1,0.275,3.3,true
Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 250ml x 2,K-6782,K-6037,2,0.55,false,Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 250ml x 1,0.275,0.55,true
Katyayani MALATHION 50% EC 250 ml x 3,K-7024,K-6935,3,0.825,false,Katyayani MALATHION 50% EC 250 ml x 1,0.275,0.825,true
Katyayani Master 505 1 Ltr x 10,K-878,K-6904,10,11,false,Katyayani Master 505 1 ltr x 1,1.1,11,true
Katyayani Master 505 1 Ltr x 50,K-880,K-6904,50,55,false,Katyayani Master 505 1 ltr x 1,1.1,55,true
Katyayani K-MITE Hexythiazox 5.45% EC 250ml x 3,K-6850,K-6144,3,0.825,false,Katyayani K-MITE Hexythiazox 5.45% EC 250ml x 1,0.275,0.825,true
Katyayani K-MITE Hexythiazox 5.45% EC 250ml x 5,K-6851,K-6144,5,1.375,false,Katyayani K-MITE Hexythiazox 5.45% EC 250ml x 1,0.275,1.375,true
Katyayani K-MITE Hexythiazox 5.45% EC 1Ltr x 3,K-6852,K-5834,3,3.3,false,Katyayani K-MITE Hexythiazox 5.45% EC 1Ltr x 1,1.1,3.3,true
Katyayani Cartap Hydrochloride 50% SP 250 gm x 5,K-6817,K-6743,5,1.375,false,Katyayani Cartap Hydrochloride 50% SP 250 gm x 1,0.275,1.375,true
Katyayani Cartap Hydrochloride 50% SP 250 gm x 10,K-6818,K-6743,10,2.75,false,Katyayani Cartap Hydrochloride 50% SP 250 gm x 1,0.275,2.75,true
Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 150ml x 2,K-6801,K-6800,2,0.33,false,Chakraveer (Chlorantraniliprole 18.5 % SC ) 150 ml x 1,0.165,0.33,true
Katyayani MALATHION 50% EC 250 ml x 4,K-7025,K-6935,4,1.1,false,Katyayani MALATHION 50% EC 250 ml x 1,0.275,1.1,true
Katyayani Master 505 1 Ltr x 20,K-879,K-6904,20,22,false,Katyayani Master 505 1 ltr x 1,1.1,22,true
Katyayani Cypermethrin 25% EC 1 ltr x 50,K-958,K-5209,50,55,false,Katyayani Cypermethrin 25% EC 1ltr x 1,1.1,55,true
Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 250ml x 10,K-6779,K-5847,10,2.75,false,Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 250ml x 1,0.275,2.75,true
Katyayani MITE FREE (fenpyroximate 5% SC) 250ml x 5,K-6857,K-5828,5,1.375,false,Katyayani MITE FREE (fenpyroximate 5% SC) 250ml x 1,0.275,1.375,true
Katyayani Cartap Hydrochloride 50% SP 250 gm x 3,K-6816,K-6743,3,0.825,false,Katyayani Cartap Hydrochloride 50% SP 250 gm x 1,0.275,0.825,true
Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 150ml x 5,K-6802,K-6800,5,0.825,false,Chakraveer (Chlorantraniliprole 18.5 % SC ) 150 ml x 1,0.165,0.825,true
Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 250ml x 10,K-6784,K-6037,10,2.75,false,Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 250ml x 1,0.275,2.75,true
Katyayani OZIL (Spiromesifen 22.9% SC) 250 ml x 5,K-6828,K-6473,5,1.375,false,Katyayani OZIL (Spiromesifen 22.9% SC) 250 ml x 1,0.275,1.375,true
Katyayani Pigeon repellent 100ml x 3,K-5731,K-432,3,0.33,false,Katyayani Pigeon repellent 100ml x 1,0.11,0.33,true
Katyayani Master 505 1 Ltr x 4,K-877,K-6904,4,4.4,false,Katyayani Master 505 1 ltr x 1,1.1,4.4,true
Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 250ml x 2,K-6777,K-5847,2,0.55,false,Katyayani Aakramak (Novaluron 5.25% + Emamectin benzonate 9 % W/W SC) 250ml x 1,0.275,0.55,true
Katyayani K-MITE Hexythiazox 5.45% EC 250ml x 2,K-6849,K-6144,2,0.55,false,Katyayani K-MITE Hexythiazox 5.45% EC 250ml x 1,0.275,0.55,true
Katyayani K-MITE Hexythiazox 5.45% EC 1Ltr x 5,K-6853,K-5834,5,5.5,false,Katyayani K-MITE Hexythiazox 5.45% EC 1Ltr x 1,1.1,5.5,true
Katyayani MITE FREE (fenpyroximate 5% SC) 250ml x 2,K-6855,K-5828,2,0.55,false,Katyayani MITE FREE (fenpyroximate 5% SC) 250ml x 1,0.275,0.55,true
Katyayani MITE FREE (fenpyroximate 5% SC) 250ml x 3,K-6856,K-5828,3,0.825,false,Katyayani MITE FREE (fenpyroximate 5% SC) 250ml x 1,0.275,0.825,true
Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 150ml x 8,K-6803,K-6800,8,1.32,false,Chakraveer (Chlorantraniliprole 18.5 % SC ) 150 ml x 1,0.165,1.32,true
Katyayani Chakraveer (Chlorantraniliprole 18.5 % SC ) 150ml x 12,K-6804,K-6800,12,1.98,false,Chakraveer (Chlorantraniliprole 18.5 % SC ) 150 ml x 1,0.165,1.98,true
Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 250ml x 5,K-6783,K-6037,5,1.375,false,Katyayani AAKRAMAK PLUS (Novaluron 5.25% + Indoxacarb 4.5%) 250ml x 1,0.275,1.375,true
Katyayani OZIL (Spiromesifen 22.9% SC) 250 ml x 3,K-6827,K-6473,3,0.825,false,Katyayani OZIL (Spiromesifen 22.9% SC) 250 ml x 1,0.275,0.825,true
Katyayani Cyper Dust | Cypermethrin 0.25% Insecticide Powder 1 kg x 1,K-6845,K-6136,1,1.1,false,Katyayani Cyper Dust | Cypermethrin 0.25% Insecticide Powder 25kg x 1,27.5,27.5,false
Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 100ml x 2,K-6821,K-6820,2,0.22,false,Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 100ml x 1,0.11,0.22,true
Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 250 ml x 4,K-6965,K-6963,4,1.1,false,Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 250 ml x 1,0.275,1.1,true
Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 500 ml x 3,K-6968,K-6966,3,1.65,false,Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 500 ml x 1,0.55,1.65,true
Katyayani marigold french _flowering seeds 60mg x 5,G-612,G-545,5,0.00033,false,Katyayani marigold french _flowering seeds 60 mg x 1,0.000066,0.00033,true
Katyayani sunflower sungold _flowering seeds 833mg x 2,G-613,G-547,2,0.0018326,false,Katyayani sunflower sungold _flowering seeds 833 mg x 1,0.0009163,0.0018326,true
Katyayani salvia blue _flowering seeds 6.7gm x 2,G-614,G-549,2,0.0134,false,Katyayani salvia blue _flowering seeds 6.7 gm x 1,0.0067,0.0134,true
Katyayani ageratum _flowering seeds 1gm x 4,G-616,G-551,4,0.004,false,Katyayani ageratum _flowering seeds 1 gm x 1,0.001,0.004,true
Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 1 ltr x 5,K-6970,K-6945,5,5.5,false,Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 1 ltr x 1,1.1,5.5,true
Katyayani Clothianidin 50% WG 6 gm x 10,K-6950,K-6947,10,0.066,false,Katyayani Clothianidin 50% WG 6 gm x 1,0.0066,0.066,true
Katyayani chrysanthemum mix _Flowering seeds 360mg x 2,G-609,G-542,2,0.000792,false,Katyayani chrysanthemum mix _Flowering seeds 360 mg x 1,0.000396,0.000792,true
Katyayani dahlia beauty mix_flowering seeds 811mg x 6,G-610,G-543,6,0.0053526,false,Katyayani dahlia beauty mix_flowering seeds 811 mg x 1,0.0008921,0.0053526,true
Katyayani petunia double mix _Flowering seeds 47mg x 2,G-611,G-544,2,0.0001034,false,Katyayani petunia double mix _Flowering seeds 47 mg x 1,0.0000517,0.0001034,true
Katyayani alyssum _flowering seeds 333mg x 5,G-617,G-552,5,0.0018315,false,Katyayani alyssum _flowering seeds 333 mg x 1,0.0003663,0.0018315,true
Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 100ml x 3,K-6822,K-6820,3,0.33,false,Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 100ml x 1,0.11,0.33,true
Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 100ml x 5,K-6823,K-6820,5,0.55,false,Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 100ml x 1,0.11,0.55,true
Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 100ml x 10,K-6824,K-6820,10,1.1,false,Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 100ml x 1,0.11,1.1,true
Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 1 ltr x 2,K-6969,K-6945,2,2.2,false,Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 1 ltr x 1,1.1,2.2,true
Katyayani Clothianidin 50% WG 6 gm x 5,K-6949,K-6947,5,0.033,false,Katyayani Clothianidin 50% WG 6 gm x 1,0.0066,0.033,true
Katyayani Clothianidin 50% WG 6 gm x 100,K-7015,K-6947,100,0.66,false,Katyayani Clothianidin 50% WG 6 gm x 1,0.0066,0.66,true
Katyayani portulaca mix _Flowering seeds 136mg x 2,G-608,G-541,2,0.0002992,false,Katyayani portulaca mix _Flowering seeds 136 mg x 1,0.0001496,0.0002992,true
Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 100ml x 12,K-6825,K-6820,12,1.32,false,Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 100ml x 1,0.11,1.32,true
Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 250 ml x 2,K-6964,K-6963,2,0.55,false,Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 250 ml x 1,0.275,0.55,true
Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 500 ml x 2,K-6967,K-6966,2,1.1,false,Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 500 ml x 1,0.55,1.1,true
Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 1 ltr x 10,K-6971,K-6945,10,11,false,Katyayani Insectora - Beta-Cyfluthrin + Imidacloprid 300 OD (8.49 + 19.81 % w/w) 1 ltr x 1,1.1,11,true
Katyayani Clothianidin 50% WG 6 gm x 3,K-6948,K-6947,3,0.0198,false,Katyayani Clothianidin 50% WG 6 gm x 1,0.0066,0.0198,true
Katyayani zinnia double mix _flowering seeds 12gm x 3,G-615,G-550,3,0.036,false,Katyayani zinnia double mix _flowering seeds 12 gm x 1,0.012,0.036,true
Katyayani nasturtium mix _flowering seeds 40gm x 3,G-620,G-558,3,0.12,false,Katyayani nasturtium mix _flowering seeds 40 gm x 1,0.04,0.12,true
Katyayani candytuft _flowering seeds 19mg x 3,G-624,G-562,3,0.0000627,false,Katyayani candytuft _flowering seeds 19 mg x 1,0.0000209,0.0000627,true
Katyayani antirrhinum _flowering seeds 231mg x 3,G-629,G-567,3,0.0007623,false,Katyayani antirrhinum _flowering seeds 231 mg x 1,0.0002541,0.0007623,true
Katyayani lettuce romaine (long)_Vegetable seeds 60mg x 5,G-634,G-579,5,0.00033,false,Katyayani lettuce romaine (long)_Vegetable seeds 60 mg x 1,0.000066,0.00033,true
Katyayani arugula (rocket leaves)_Herb seeds 500mg x 3,G-643,G-599,3,0.00165,false,Katyayani arugula (rocket leaves)_Herb seeds 500 mg x 1,0.00055,0.00165,true
Katyayani parsley curled _Herb seeds 571mg x 3,G-644,G-600,3,0.0018843,false,Katyayani parsley curled _Herb seeds 571 mg x 1,0.0006281,0.0018843,true
Katyayani alfalfa (lucerne grass)_Trees and grass seeds 250gm x 10,G-648,G-607,10,2.5,false,Katyayani alfalfa (lucerne grass)_Trees and grass seeds 250 gm x 1,0.25,2.5,true
Katyayani Sweet Pea Royal Mix Seeds flowering seeds 10.8 gm x 2,G-671,G-653,2,0.0108,false,Katyayani Sweet Pea Royal Mix Seeds flowering seeds 10.8 gm x 1,0.0108,0.0216,false
Katyayani Bottlegourd Seeds (Long)_Vegitable Seed 1.5 gm x 2,G-672,G-656,2,0.0015,false,Katyayani Bottlegourd Seeds (Long)_Vegitable Seed 1.5 gm x 1,0.0015,0.003,false
Katyayani Tulsi Seeds (Holy Basil)_Herb seeds 700 mg x 3,G-675,G-669,3,0.00077,false,Katyayani Tulsi Seeds (Holy Basil)_Herb seeds 700 mg x 1,0.00077,0.00231,false
Katyayani Kelp Powder 120 gm (4 oz) x 2,G-709,G-421,2,0.24,false,Katyayani  Kelp Powder 120 gm (4 oz) x 1,0.12,0.24,true
Katyayani Turmeric Powder 397 gm (14oz) x 2,G-710,G-417,2,0.794,false,Katyayani Turmeric Powder 397 gm (14oz) x 1,0.397,0.794,true
Katyayani Bentonite Clay Powder 113 gm ( 4oz) x 3,G-711,G-412,3,0.339,false,Katyayani  Bentonite Clay Powder 113 gm ( 4oz) x 1,0.113,0.339,true
Katyayani Phenoxyethanol 118 ml x 2,G-712,G-406,2,0.236,false,Katyayani Phenoxyethanol 118 ml x 1,0.118,0.236,true
Katyayani Disodium EDTA 85 gm (3 oz) x 2,G-713,G-402,2,0.17,false,Katyayani Disodium EDTA 85 gm (3 oz) x 1,0.085,0.17,true
Katyayani Propylene Glycol 250 ml x 3,G-714,G-368,3,0.75,false,Katyayani  Propylene Glycol 250 ml x 1,0.25,0.75,true
Katyayani Acetone 473 ml x 3,G-717,G-424,3,1.419,false,Katyayani   Acetone   473 ml x 1,0.473,1.419,true
Katyayani Red Round Radish Seeds Vegetable seeds 2 gm x 3,G-723,G-659,3,0.006,false,Katyayani Red Round Radish Seeds Vegetable seeds 2 gm x 1,0.002,0.006,true
Katyayani Amaranth Seeds (Chawli Bhaji) Vegetable seeds 450 mg x 3,G-725,G-662,3,0.001485,false,Katyayani Amaranth Seeds (Chawli Bhaji) Vegetable seeds 450 mg x 1,0.000495,0.001485,true
Katyayani star phlox mix _flowering seeds 346 mg x 3,G-729,G-556,3,0.0011418,false,Katyayani star phlox mix _flowering seeds 346 mg x 1,0.0003806,0.0011418,true
Katyayani sweetcorn _Vegetable seeds 4 gm x 2,G-734,G-589,2,0.008,false,Katyayani sweetcorn _Vegetable seeds 4 gm x 1,0.004,0.008,true
Katyayani lettuce lollo rosso _Vegetable seeds 833 mg x 2,G-735,G-590,2,0.0018326,false,Katyayani lettuce lollo rosso _Vegetable seeds 833 mg x 1,0.0009163,0.0018326,true
Katyayani black brinjal (long)_Vegetable seeds 769 mg x 2,G-736,G-591,2,0.0016918,false,Katyayani black brinjal (long)_Vegetable seeds 769 mg x 1,0.0008459,0.0016918,true
Katyayani white cucumber (khira)_Vegetable seeds 93 mg x 3,G-739,G-595,3,0.0003069,false,Katyayani white cucumber (khira)_Vegetable seeds 93 mg x 1,0.0001023,0.0003069,true
Katyayani Beetroot Seeds_Microgreen Seeds 450 mg x 3,G-741,G-665,3,0.001485,false,Katyayani Beetroot Seeds_Microgreen Seeds 450 mg x 1,0.000495,0.001485,true
Katyayani lupins _flowering seeds 12.5gm x 3,G-618,G-554,3,0.0375,false,Katyayani lupins _flowering seeds 12.50 gm x 1,0.0125,0.0375,true
Katyayani rudbeckia _flowering seeds 1.31gm x 3,G-626,G-564,3,0.00393,false,Katyayani rudbeckia _flowering seeds 1.31 gm x 1,0.00131,0.00393,true
Katyayani sweet william mixed _flowering seeds 357mg x 3,G-628,G-566,3,0.0011781,false,Katyayani sweet william mixed _flowering seeds 357 mg x 1,0.0003927,0.0011781,true
Katyayani bittergourd (green long)_Vegetable seeds 20gm x 10,G-636,G-582,10,0.2,false,Katyayani bittergourd (green long)_Vegetable seeds 20 gm x 1,0.02,0.2,true
Katyayani cauliflower _Vegetable seeds 3.6gm x 3,G-637,G-583,3,0.0108,false,Katyayani cauliflower _Vegetable seeds 3.6 gm x 1,0.0036,0.0108,true
Katyayani desi carrot (long)_Vegetable seeds 8.4gm x 5,G-640,G-586,5,0.042,false,Katyayani desi carrot (long)_Vegetable seeds 8.4 gm x 1,0.0084,0.042,true
Katyayani lettuce black rose _Vegetable seeds 11gm x 10,G-647,G-604,10,0.11,false,Katyayani lettuce black rose _Vegetable seeds 11 gm x 1,0.011,0.11,true
Katyayani Acetone 473 ml x 2,G-707,G-424,2,0.946,false,Katyayani   Acetone   473 ml x 1,0.473,0.946,true
Katyayani Potato Starch 595 gm (21 oz) x 2,G-716,G-353,2,1.19,false,Katyayani  Potato Starch 595 gm (21 oz) x 1,0.595,1.19,true
Katyayani Red Onion Seeds Vegetable seeds 750 mg x 3,G-724,G-661,3,0.002475,false,Katyayani Red Onion Seeds Vegetable seeds 750 mg x 1,0.000825,0.002475,true
Katyayani balsom mix - camella_flowering seeds 1 gm x 3,G-728,G-548,3,0.003,false,Katyayani balsom mix - camella_flowering seeds 1 gm x 1,0.001,0.003,true
Katyayani tomato pkm-1_Vegetable seeds 278 mg x 3,G-730,G-569,3,0.0009174,false,Katyayani tomato pkm-1_Vegetable seeds 278 mg x 1,0.0003058,0.0009174,true
Katyayani coriander _Vegetable seeds 1.625 gm x 5,G-731,G-572,5,0.008125,false,Katyayani coriander _Vegetable seeds 1.625 gm x 1,0.001625,0.008125,true
"Katyayani bhindi, okra (lady finger)_Vegetable seeds 30gm x 3",G-732,G-573,3,0.09,false,"Katyayani bhindi, okra (lady finger)_Vegetable seeds 30gm x 1",0.03,0.09,true
Katyayani watermelon dark green_Fruit seeds 1.2 gm x 4,G-743,G-602,4,0.0048,false,Katyayani watermelon dark green_Fruit seeds 1.2 gm x 1,0.0012,0.0048,true
Katyayani corn flower mix _flowering seeds 18.18gm x 3,G-619,G-557,3,0.05454,false,Katyayani corn flower mix _flowering seeds 18.18 gm x 1,0.01818,0.05454,true
Katyayani celosia cristata _Flowering seeds 100mg x 3,G-622,G-560,3,0.00033,false,Katyayani celosia cristata _Flowering seeds 100 mg x 1,0.00011,0.00033,true
Katyayani phlox beauty mix _flowering seeds 200mg x 3,G-627,G-565,3,0.00066,false,Katyayani phlox beauty mix _flowering seeds 200 mg x 1,0.00022,0.00066,true
Katyayani lettuce iceberg (round)_Vegetable seeds 1gm x 3,G-631,G-575,3,0.003,false,Katyayani lettuce iceberg (round)_Vegetable seeds 1 gm x 1,0.001,0.003,true
Katyayani drumstick (moringa)_Vegetable seeds 1gm x 10,G-639,G-585,10,0.01,false,Katyayani drumstick (moringa)_Vegetable seeds 1 gm x 1,0.001,0.01,true
Katyayani black brinjal (round)_Vegetable seeds 0.5gm x 10,G-642,G-588,10,0.005,false,Katyayani black brinjal (round)_Vegetable seeds 0.5 gm x 1,0.0005,0.005,true
