"displayName","sku","parentSku","itemQty","grossWeight","is_parent","parentDisplayName","parentGrossWeight","correctGrossWeight","isCorrectGrossWeight"
"Katyayani Brinjal Kateri Seeds_Vegitable Seed 10gm x 1","G-211","G-211",1,0.01,true,"Katyayani Brinjal Kateri Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Artichoke Seeds_Vegitable Seed 100gm x 1","G-222","G-222",1,0.1,true,"Katyayani Artichoke Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani  Alpha Arbutin Powder  28 gm (1oz) x 1","G-391","G-391",1,0.028,true,"Katyayani  Alpha Arbutin Powder  28 gm (1oz) x 1",0.028,0.028,true
"Katyayani Vitamin C 63 gm (2.2 oz) x 1","G-398","G-398",1,0.063,true,"Katyayani Vitamin C 63 gm (2.2 oz) x 1",0.063,0.063,true
"Katyayani Tween 20 170 ml x 1","G-422","G-422",1,0.17,true,"Katyayani Tween 20 170 ml x 1",0.17,0.17,true
"Katyayani Green Chillie Seeds_Vegitable Seed 100gm x 1","G-108","G-108",1,0.1,true,"Katyayani Green Chillie Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Sponge Gourd Seeds_Vegitable Seed 100gm x 1","G-218","G-218",1,0.1,true,"Katyayani Sponge Gourd Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Leafy Vegetable Seeds Bundle of 5 Packet_Microgreen Seeds 100gm x 1","G-254","G-254",1,0.1,true,"Katyayani Leafy Vegetable Seeds Bundle of 5 Packet_Microgreen Seeds 100gm x 1",0.1,0.1,true
"Katyayani Turnip Seeds_Vegitable Seed 100gm x 1","G-220","G-220",1,0.1,true,"Katyayani Turnip Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Red Capsicum Seeds_Vegitable Seed 10gm x 1","G-113","G-113",1,0.01,true,"Katyayani Red Capsicum Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Magnesium Aluminium Silicate Powder 141 gm (5 oz) x 1","G-390","G-390",1,0.141,true,"Katyayani Magnesium Aluminium Silicate Powder 141 gm (5 oz) x 1",0.141,0.141,true
"Katyayani  Calcium Bentonite Clay Powder 907gm x 1","G-323","G-323",1,0.907,true,"Katyayani  Calcium Bentonite Clay Powder 907gm x 1",0.907,0.907,true
"Katyayani Cabbage Seeds_Vegitable Seed 100gm x 1","G-170","G-170",1,0.1,true,"Katyayani Cabbage Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Green Clay powder 454 gm (1lb) x 1","G-413","G-413",1,0.454,true,"Katyayani Green Clay powder 454 gm (1lb) x 1",0.454,0.454,true
"Katyayani Okra Seeds (Lady Finger)_Vegitable Seed 10gm x 1","G-111","G-111",1,0.01,true,"Katyayani Okra Seeds (Lady Finger)_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Foundation (Azoxystrobin 2.5%+thiophanate Methyl 11.25%+thiamethoxom 25% Fs) 100ml x 1","K-5112","K-5112",1,0.1,true,"Katyayani Foundation (Azoxystrobin 2.5%+thiophanate Methyl 11.25%+thiamethoxom 25% Fs) 100ml x 1",0.1,0.1,true
"Katyayani Dill Leaves Seeds (Suwa)_Herb seeds 100gm x 1","G-274","G-274",1,0.1,true,"Katyayani Dill Leaves Seeds (Suwa)_Herb seeds 100gm x 1",0.1,0.1,true
"Katyayani Alpha Lipoic Acid Powder 100 gm (3.52 oz) x 1","G-343","G-343",1,0.1,true,"Katyayani Alpha Lipoic Acid Powder 100 gm (3.52 oz) x 1",0.1,0.1,true
"Katyayani Vitamin E 200 gm (0.4lb) x 1","G-331","G-331",1,0.2,true,"Katyayani Vitamin E 200 gm (0.4lb) x 1",0.2,0.2,true
"Katyayani sodium Gluconate Powder 120 gm (4 oz) x 1","G-418","G-418",1,0.12,true,"Katyayani sodium Gluconate Powder 120 gm (4 oz) x 1",0.12,0.12,true
"Katyayani pH Minus 2.2 kg 5lb x 1","G-440","G-440",1,2.2,true,"Katyayani pH Minus 2.2 kg 5lb x 1",2.2,2.2,true
"Katyayani Cassia Nodosa Seeds - 100 g_Tree and Grass seeds 100gm x 1","G-305","G-305",1,0.1,true,"Katyayani Cassia Nodosa Seeds - 100 g_Tree and Grass seeds 100gm x 1",0.1,0.1,true
"Katyayani VAM technical 10gm x 1","G-481","G-481",1,0.01,true,"Katyayani VAM technical 10gm x 1",0.01,0.01,true
"Katyayani Antirrhinum Seeds_Flowering Seed 100gm x 1","G-86","G-86",1,0.1,true,"Katyayani Antirrhinum Seeds_Flowering Seed 100gm x 1",0.1,0.1,true
"Katyayani Capsicum Seeds_Vegitable Seed 100gm x 1","G-116","G-116",1,0.1,true,"Katyayani Capsicum Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Marjoram Seeds_Herb seeds 100gm x 1","G-290","G-290",1,0.1,true,"Katyayani Marjoram Seeds_Herb seeds 100gm x 1",0.1,0.1,true
"Katyayani Cantaloupe Seeds (Muskmelon)_Fruit seeds 100gm x 1","G-296","G-296",1,0.1,true,"Katyayani Cantaloupe Seeds (Muskmelon)_Fruit seeds 100gm x 1",0.1,0.1,true
"Katyayani Acacia Catechu Seeds - 100 g_Tree and Grass seeds 100gm x 1","G-318","G-318",1,0.1,true,"Katyayani Acacia Catechu Seeds - 100 g_Tree and Grass seeds 100gm x 1",0.1,0.1,true
"Katyayani Ammonium Chloride - NH4Cl 500 gm (18oz) x 1","G-379","G-379",1,0.5,true,"Katyayani Ammonium Chloride - NH4Cl 500 gm (18oz) x 1",0.5,0.5,true
"Katyayani Beetroot Seeds_Vegitable Seed 10gm x 1","G-119","G-119",1,0.01,true,"Katyayani Beetroot Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Green Amaranthus Seeds (Green Math)_Vegitable Seed 10gm x 1","G-199","G-199",1,0.01,true,"Katyayani Green Amaranthus Seeds (Green Math)_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Amaranth Seeds (Chawli Bhaji)_Vegitable Seed 10gm x 1","G-197","G-197",1,0.01,true,"Katyayani Amaranth Seeds (Chawli Bhaji)_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani PHENOLPHTHALEIN INDICATOR SOLUTION 30 ml x 1","G-377","G-377",1,0.03,true,"Katyayani PHENOLPHTHALEIN INDICATOR SOLUTION 30 ml x 1",0.03,0.03,true
"Katyayani Purple Basil Seeds_Herb seeds 100gm x 1","G-288","G-288",1,0.1,true,"Katyayani Purple Basil Seeds_Herb seeds 100gm x 1",0.1,0.1,true
"Katyayani Swiss Chard Red  seeds 2000 mg x 1","G-506","G-506",1,0.0022,true,"Katyayani Swiss Chard Red  seeds 2000 mg x 1",0.0022,0.0022,true
"Katyayani Gongura Seeds (Ambadi)_Vegitable Seed 100gm x 1","G-194","G-194",1,0.1,true,"Katyayani Gongura Seeds (Ambadi)_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Essential Oxygen+ Hydrogen Peroxide  473 ml x 1","G-364","G-364",1,0.473,true,"Katyayani Essential Oxygen+ Hydrogen Peroxide  473 ml x 1",0.473,0.473,true
"Katyayani Helichrysum Seeds_Flowering Seed 10gm x 1","G-97","G-97",1,0.01,true,"Katyayani Helichrysum Seeds_Flowering Seed 10gm x 1",0.01,0.01,true
"Katyayani  Sodium Chloride 500 gm x 1","G-388","G-388",1,0.5,true,"Katyayani  Sodium Chloride 500 gm x 1",0.5,0.5,true
"Katyayani Cherry Tomatoes Seeds (Yellow)_Vegitable Seed 10gm x 1","G-155","G-155",1,0.01,true,"Katyayani Cherry Tomatoes Seeds (Yellow)_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Green Chillie Seeds_Vegitable Seed 10gm x 1","G-107","G-107",1,0.01,true,"Katyayani Green Chillie Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani  Sucrose 500 gm (18oz) x 1","G-385","G-385",1,0.5,true,"Katyayani  Sucrose 500 gm (18oz) x 1",0.5,0.5,true
"Katyayani Lettuce Romaine Seeds (Long)_Vegitable Seed 100gm x 1","G-128","G-128",1,0.1,true,"Katyayani Lettuce Romaine Seeds (Long)_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Dill Leaves Seeds (Suwa)_Herb seeds 10gm x 1","G-273","G-273",1,0.01,true,"Katyayani Dill Leaves Seeds (Suwa)_Herb seeds 10gm x 1",0.01,0.01,true
"Katyayani Potassium Bicarbonate 454 gm (1 lb) x 1","G-362","G-362",1,0.454,true,"Katyayani Potassium Bicarbonate 454 gm (1 lb) x 1",0.454,0.454,true
"Katyayani Lettuce Black Rose Seeds_Vegitable Seed 100gm x 1","G-184","G-184",1,0.1,true,"Katyayani Lettuce Black Rose Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Balsom Camelia Mix  seeds 200 mg x 1","G-519","G-519",1,0.00022,true,"Katyayani Balsom Camelia Mix  seeds 200 mg x 1",0.00022,0.00022,true
"Katyayani  Hyaluronic Acid Powder-Sodium Hyaluronate  30 gm ( 1.05 oz) x 1","G-401","G-401",1,0.03,true,"Katyayani  Hyaluronic Acid Powder-Sodium Hyaluronate  30 gm ( 1.05 oz) x 1",0.03,0.03,true
"Katyayani  Tocopherol Acetate Vitamin E Alpha  340 gm (12oz) x 1","G-328","G-328",1,0.34,true,"Katyayani  Tocopherol Acetate Vitamin E Alpha  340 gm (12oz) x 1",0.34,0.34,true
"Katyayani Guzania Sunshine Mix  seeds 20 mg x 1","G-528","G-528",1,0.000022,true,"Katyayani Guzania Sunshine Mix  seeds 20 mg x 1",0.000022,0.000022,true
"Katyayani Amaranthus Mix Seeds_Flowering Seed 10gm x 1","G-95","G-95",1,0.01,true,"Katyayani Amaranthus Mix Seeds_Flowering Seed 10gm x 1",0.01,0.01,true
"Katyayani Bee Pollen Powder 227 gm (8 oz) x 1","G-455","G-455",1,0.227,true,"Katyayani Bee Pollen Powder 227 gm (8 oz) x 1",0.227,0.227,true
"Katyayani Cassia Javanica Seeds (Pink Shower Tree) - 100 g_Tree and Grass seeds 100gm x 1","G-301","G-301",1,0.1,true,"Katyayani Cassia Javanica Seeds (Pink Shower Tree) - 100 g_Tree and Grass seeds 100gm x 1",0.1,0.1,true
"Katyayani Yellow Capsicum Seeds_Vegitable Seed 10gm x 1","G-129","G-129",1,0.01,true,"Katyayani Yellow Capsicum Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Gompherena Mix  seeds 5 mg x 1","G-538","G-538",1,0.0000055,true,"Katyayani Gompherena Mix  seeds 5 mg x 1",0.0000055,0.0000055,true
"Katyayani  Cream of Tartar 170 gm (6 oz) x 1","G-350","G-350",1,0.17,true,"Katyayani  Cream of Tartar 170 gm (6 oz) x 1",0.17,0.17,true
"Katyayani Kale Curly  seeds 43 mg x 1","G-537","G-537",1,0.0000473,true,"Katyayani Kale Curly  seeds 43 mg x 1",0.0000473,0.0000473,true
"Katyayani Niacin Powder - Vitamin B3 Supplement  453 gm (1lb) x 1","G-327","G-327",1,0.453,true,"Katyayani Niacin Powder - Vitamin B3 Supplement  453 gm (1lb) x 1",0.453,0.453,true
"Katyayani Fennel Seeds_Herb seeds 10gm x 1","G-281","G-281",1,0.01,true,"Katyayani Fennel Seeds_Herb seeds 10gm x 1",0.01,0.01,true
"Katyayani  Copper Metal Shot- 500 gm (18oz) x 1","G-373","G-373",1,0.5,true,"Katyayani  Copper Metal Shot- 500 gm (18oz) x 1",0.5,0.5,true
"Katyayani Radish Golden Seeds (Pusa Chatki)_Microgreen Seeds 10gm x 1","G-245","G-245",1,0.01,true,"Katyayani Radish Golden Seeds (Pusa Chatki)_Microgreen Seeds 10gm x 1",0.01,0.01,true
"Katyayani Zucchini Seeds (Squash)_Vegitable Seed 10gm x 1","G-131","G-131",1,0.01,true,"Katyayani Zucchini Seeds (Squash)_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Lettuce Lollo Rosso Seeds_Vegitable Seed 10gm x 1","G-181","G-181",1,0.01,true,"Katyayani Lettuce Lollo Rosso Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani  Stearic Acid 454 gm (1lb) x 1","G-410","G-410",1,0.454,true,"Katyayani  Stearic Acid 454 gm (1lb) x 1",0.454,0.454,true
"Katyayani Thyme Seeds_Herb seeds 10gm x 1","G-271","G-271",1,0.01,true,"Katyayani Thyme Seeds_Herb seeds 10gm x 1",0.01,0.01,true
"Katyayani Guar Gum Powder 284 gm (10 oz) x 1","G-363","G-363",1,0.284,true,"Katyayani Guar Gum Powder 284 gm (10 oz) x 1",0.284,0.284,true
"Katyayani  Talc Powder, 500 gm (18oz) x 1","G-386","G-386",1,0.5,true,"Katyayani  Talc Powder, 500 gm (18oz) x 1",0.5,0.5,true
"Katyayani Eucalyptus Redgum Seeds - 100 g_Tree and Grass seeds 100gm x 1","G-308","G-308",1,0.1,true,"Katyayani Eucalyptus Redgum Seeds - 100 g_Tree and Grass seeds 100gm x 1",0.1,0.1,true
"Katyayani Pokchoy Green  seeds 833 mg x 1","G-526","G-526",1,0.0009163,true,"Katyayani Pokchoy Green  seeds 833 mg x 1",0.0009163,0.0009163,true
"Katyayani Calcium Hypochlorite 453 gm (16oz) x 1","G-439","G-439",1,0.453,true,"Katyayani Calcium Hypochlorite 453 gm (16oz) x 1",0.453,0.453,true
"Katyayani Cauliflower Seeds_Vegitable Seed 10gm x 1","G-147","G-147",1,0.01,true,"Katyayani Cauliflower Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Potassium Chloride 500 gm (18oz) x 1","G-383","G-383",1,0.5,true,"Katyayani Potassium Chloride 500 gm (18oz) x 1",0.5,0.5,true
"Katyayani Lettuce Lollo Rosso Seeds_Vegitable Seed 100gm x 1","G-182","G-182",1,0.1,true,"Katyayani Lettuce Lollo Rosso Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Cluster Beans Seeds_Vegitable Seed 100gm x 1","G-174","G-174",1,0.1,true,"Katyayani Cluster Beans Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani Brinjal Muktakeshi Giant Seeds_Vegitable Seed 10gm x 1","G-203","G-203",1,0.01,true,"Katyayani Brinjal Muktakeshi Giant Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani  Iron Oxide Powder 57 gm (2 oz) x 1","G-400","G-400",1,0.057,true,"Katyayani  Iron Oxide Powder 57 gm (2 oz) x 1",0.057,0.057,true
"Katyayani  Sodium Lauryl Sulfate 454 gm (1lb) x 1","G-409","G-409",1,0.454,true,"Katyayani  Sodium Lauryl Sulfate 454 gm (1lb) x 1",0.454,0.454,true
"Katyayani Tomato Seeds_Vegitable Seed 10gm x 1","G-99","G-99",1,0.01,true,"Katyayani Tomato Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Red Round Radish Seeds_Vegitable Seed 100gm x 1","G-172","G-172",1,0.1,true,"Katyayani Red Round Radish Seeds_Vegitable Seed 100gm x 1",0.1,0.1,true
"Katyayani  Bentonite Clay Powder 113 gm ( 4oz) x 1","G-412","G-412",1,0.113,true,"Katyayani  Bentonite Clay Powder 113 gm ( 4oz) x 1",0.113,0.113,true
"Katyayani  Soap Noodles 454 gm (1lb) x 1","G-446","G-446",1,0.454,true,"Katyayani  Soap Noodles 454 gm (1lb) x 1",0.454,0.454,true
"Katyayani Phenoxyethanol 118 ml x 1","G-406","G-406",1,0.118,true,"Katyayani Phenoxyethanol 118 ml x 1",0.118,0.118,true
"Katyayani Lithium Chloride 100 gm (4.5oz) x 1","G-387","G-387",1,0.1,true,"Katyayani Lithium Chloride 100 gm (4.5oz) x 1",0.1,0.1,true
"Katyayani Artichoke Seeds_Vegitable Seed 10gm x 1","G-221","G-221",1,0.01,true,"Katyayani Artichoke Seeds_Vegitable Seed 10gm x 1",0.01,0.01,true
"Katyayani Broccali  seeds 857 mg x 1","G-513","G-513",1,0.0009427,true,"Katyayani Broccali  seeds 857 mg x 1",0.0009427,0.0009427,true
"Katyayani Bio Npk consortia powder 100 gm x 1","K-6909","K-6909",1,0.11,true,"Katyayani Bio Npk consortia powder 100 gm x 1",0.11,0.11,true
"Katyayani Fe EDDHA (Iron Chelate) Micronutrient 1 kg x 1","K-6899","K-6899",1,1.1,true,"Katyayani Fe EDDHA (Iron Chelate) Micronutrient 1 kg x 1",1.1,1.1,true
"Katyayani Defender CS 5 Ltr x 1","K-6907","K-6907",1,5.5,true,"Katyayani Defender CS 5 Ltr x 1",5.5,5.5,true
"Katyayani Humic+FULVIC Liquid 500 ml x 1","K-5186","K-5186",1,0.55,true,"Katyayani Humic+FULVIC Liquid 500 ml x 1",0.55,0.55,true
"Katyayani Gibberellic Acid 0.001% PGR 5 Ltr x 1","K-7018","K-7018",1,5.5,true,"Katyayani Gibberellic Acid 0.001% PGR 5 Ltr x 1",5.5,5.5,true
"Katyayani Phosphate Solubilizing Bacteria 25ltr x 1","K-6711","K-6711",1,27.5,true,"Katyayani Phosphate Solubilizing Bacteria 25ltr x 1",27.5,27.5,true
"Katyayani Potash Mobilizing Bacteria 25ltr x 1","K-6712","K-6712",1,27.5,true,"Katyayani Potash Mobilizing Bacteria 25ltr x 1",27.5,27.5,true
"Katyayani Zinc Solubiilizing Bacteria 25ltr x 1","K-6716","K-6716",1,27.5,true,"Katyayani Zinc Solubiilizing Bacteria 25ltr x 1",27.5,27.5,true
"Katyayani Forchlorfenuron 0.1%-(CPPU) 100ml x 1","K-6989","K-6989",1,0.11,true,"Katyayani Forchlorfenuron 0.1%-(CPPU) 100ml x 1",0.11,0.11,true
"Katyayani Magnesium Oxide 34% SC 5 Ltr x 1","K-6912","K-6912",1,5.5,true,"Katyayani Magnesium Oxide 34% SC 5 Ltr x 1",5.5,5.5,true
"K-Ortho - Orthosilicic Acid (OSA) 2 %	250 ml	250ml x 1","K-7003","K-7003",1,0.275,true,"K-Ortho - Orthosilicic Acid (OSA) 2 %	250 ml	250ml x 1",0.275,0.275,true
"ELPI (Cymoxanil 8 % + Mancozeb 64 % WP)	50 Kg	50 Kg  x 1","K-7001","K-7001",1,55,true,"ELPI (Cymoxanil 8 % + Mancozeb 64 % WP)	50 Kg	50 Kg  x 1",55,55,true
"Katyayani Dr. Neem 1500 | Neem Oil Insecticide 1500 ppm 100ml x 1","K-6905","K-6905",1,0.11,true,"Katyayani Dr. Neem 1500 | Neem Oil Insecticide 1500 ppm 100ml x 1",0.11,0.11,true
"EMA5 - Emamectin benzoate 5 % SG	10 kg	10 kg x 1","K-6998","K-6998",1,11,true,"EMA5 - Emamectin benzoate 5 % SG	10 kg	10 kg x 1",11,11,true
"Flubendiamide 39.35 % sc – Fluben	75 ml	75 ml x 1","K-7000","K-7000",1,0.0825,true,"Flubendiamide 39.35 % sc – Fluben	75 ml	75 ml x 1",0.0825,0.0825,true
"Katyayani Cyfluthrin 10% WP 5kg x 1","K-6951","K-6951",1,5.5,true,"Katyayani Cyfluthrin 10% WP 5kg x 1",5.5,5.5,true
"Katyayani Activated Humic Acid + Fulvic Acid 98 jar 1 kg x 1","K-7007","K-7007",1,1.1,true,"Katyayani Activated Humic Acid + Fulvic Acid 98 jar 1 kg x 1",1.1,1.1,true
"Katyayani compost activator 25 Ltr x 1","K-6739","K-6739",1,27.5,true,"Katyayani compost activator 25 Ltr x 1",27.5,27.5,true
"Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 5 Ltr x 1","K-6990","K-6990",1,5.5,true,"Katyayani VAM (Vesicular Arbuscular Mycorrhiza) 5 Ltr x 1",5.5,5.5,true
"Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 500 ml x 1","K-6755","K-6755",1,0.55,true,"Katyayani MIKOCHIN (CHLORMEQUAT CHLORIDE 50% SL) 500 ml x 1",0.55,0.55,true
"Katyayani Cartap Hydrochloride 50% SP 100 gm x 1","K-6906","K-6906",1,0.11,true,"Katyayani Cartap Hydrochloride 50% SP 100 gm x 1",0.11,0.11,true
"Katyayani BACILLUS SUPP 2% AS Powder 100 gm x 1","K-6911","K-6911",1,0.11,true,"Katyayani BACILLUS SUPP 2% AS Powder 100 gm x 1",0.11,0.11,true
"Spinosad 45% sc	75 ml	75 ml x 1","K-7002","K-7002",1,0.0825,true,"Spinosad 45% sc	75 ml	75 ml x 1",0.0825,0.0825,true
"Katyayani Paecilomyces Lilacinus Bio Fungicide Powder 25 kg x 1","K-6903","K-6903",1,27.5,true,"Katyayani Paecilomyces Lilacinus Bio Fungicide Powder 25 kg x 1",27.5,27.5,true
"Katyayani Liquid Consortia - Bio NPK 100ml x 1","K-6908","K-6908",1,0.11,true,"Katyayani Liquid Consortia - Bio NPK 100ml x 1",0.11,0.11,true
"Katyayani Master 505 1 ltr x 1","K-6904","K-6904",1,1.1,true,"Katyayani Master 505 1 ltr x 1",1.1,1.1,true
"Katyayani Flowering booster 25 Ltr x 1","K-6754","K-6754",1,27.5,true,"Katyayani Flowering booster 25 Ltr x 1",27.5,27.5,true
"Katyayani Humic+FULVIC 30 gm x 1","K-6761","K-6761",1,0.033,true,"Katyayani Humic+FULVIC 30 gm x 1",0.033,0.033,true
"Katyayani Humic Acid 25 kg x 1","K-6941","K-6941",1,27.5,true,"Katyayani Humic Acid 25 kg x 1",27.5,27.5,true
"Katyayani Sulphur & Iron Bacteria 25ltr x 1","K-6715","K-6715",1,27.5,true,"Katyayani Sulphur & Iron Bacteria 25ltr x 1",27.5,27.5,true
"Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 25ltr x 1","K-7029","K-7029",1,27.5,true,"Katyayani FIX IT - Alpha Naphthyl Acetic Acid 4.5 % SL 25ltr x 1",27.5,27.5,true
"MALATHION 50% EC 25 ltr x 1","K-6734","K-6734",1,27.5,true,"MALATHION 50% EC 25 ltr x 1",27.5,27.5,true
"Katyayani Pseudomonas Fluorescens 100 gm x 1","K-6910","K-6910",1,0.11,true,"Katyayani Pseudomonas Fluorescens 100 gm x 1",0.11,0.11,true
"Katyayani Manganese EDTA 12% 5kg x 1","K-6913","K-6913",1,5.5,true,"Katyayani Manganese EDTA 12% 5kg x 1",5.5,5.5,true
"Chakraveer (Chlorantraniliprole 18.5 % SC ) 150 ml x 1","K-6800","K-6800",1,0.165,true,"Chakraveer (Chlorantraniliprole 18.5 % SC ) 150 ml x 1",0.165,0.165,true
"Flubendiamide 39.35 % sc – Fluben	250 ML	250 ml x 1","K-7041","K-7041",1,0.275,true,"Flubendiamide 39.35 % sc – Fluben	250 ML	250 ml x 1",0.275,0.275,true
"Katyayani Cyphenothrin 5% EC 1 ltr x 1","K-6957","K-6957",1,1.1,true,"Katyayani Cyphenothrin 5% EC 1 ltr x 1",1.1,1.1,true
"Katyayani Phosphate Solubilizing Bacteria 5 Ltr x 1","K-6991","K-6991",1,5.5,true,"Katyayani Phosphate Solubilizing Bacteria 5 Ltr x 1",5.5,5.5,true
"Katyayani Liquid Consortia - Bio NPK 25ltr x 1","K-6713","K-6713",1,27.5,true,"Katyayani Liquid Consortia - Bio NPK 25ltr x 1",27.5,27.5,true
"Katyayani Mono Potassium Phosphate 25kg x 1","K-6934","K-6934",1,27.5,true,"Katyayani Mono Potassium Phosphate 25kg x 1",27.5,27.5,true
"Katyayani Rootfast 1 kg x 1","K-7032","K-7032",1,1.1,true,"Katyayani Rootfast 1 kg x 1",1.1,1.1,true
"Katyayani Calcium EDTA 1 kg x 1","K-6759","K-6759",1,1.1,true,"Katyayani Calcium EDTA 1 kg x 1",1.1,1.1,true
"Katyayani Black organic prom 50 KG BAG X 1","K-6929","K-6929",1,55,true,"Katyayani Black organic prom 50 KG BAG X 1",55,55,true
"Katyayani carbon black 500gm x 1","K-6940","K-6940",1,0.55,true,"Katyayani carbon black 500gm x 1",0.55,0.55,true
"Katyayani Boost (Propiconazole 25 % EC) 1 Litre x 1","K-7035","K-7035",1,1.1,true,"Katyayani Boost (Propiconazole 25 % EC) 1 Litre x 1",1.1,1.1,true
"Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 500 ML x 1","K-7028","K-7028",1,0.55,true,"Katyayani Azozole (Azoxystrobin 18.2 % + difenoconazole 11.4 % SC) 500 ML x 1",0.55,0.55,true
"Katyayani dismiss (Dimethomorph 50% WP) 800 gm x 1","K-6773","K-6773",1,0.88,true,"Katyayani dismiss (Dimethomorph 50% WP) 800 gm x 1",0.88,0.88,true
"Katyayani PROPI - Propineb 70% WP 25 kg x 1","K-6768","K-6768",1,27.5,true,"Katyayani PROPI - Propineb 70% WP 25 kg x 1",27.5,27.5,true
"Katyayani Samartha - Carbendazim 12 % + Mancozeb 63 % WP 25 kg x 1","K-6765","K-6765",1,27.5,true,"Katyayani Samartha - Carbendazim 12 % + Mancozeb 63 % WP 25 kg x 1",27.5,27.5,true
"Katyayani METAXEL ( Metalaxyl 35 % ws) 800 gm x 1","K-6769","K-6769",1,0.88,true,"Katyayani METAXEL ( Metalaxyl 35 % ws) 800 gm x 1",0.88,0.88,true
"Katyayani Carbendazim 50% wp 100 gm x 1","K-6858","K-6858",1,0.11,true,"Katyayani Carbendazim 50% wp 100 gm x 1",0.11,0.11,true
"Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 100gm x 1","K-6972","K-6972",1,0.11,true,"Katyayani Kasugamycin 5% + Copper Oxychloride 45% WP 100gm x 1",0.11,0.11,true
"Katyayani Lemar -Tembotrione 42% SC (34.4% w/w) 1 ltr x 1","K-6762","K-6762",1,1.1,true,"Katyayani Lemar -Tembotrione 42% SC (34.4% w/w) 1 ltr x 1",1.1,1.1,true
"Katyayani Weed killer Plus 500ml x 1","K-6826","K-6826",1,0.5,true,"Katyayani Weed killer Plus 500ml x 1",0.5,0.5,true
"Katyayani Beauveria Bassiana 25 Ltr x 1","K-6746","K-6746",1,27.5,true,"Katyayani Beauveria Bassiana 25 Ltr x 1",27.5,27.5,true
"Katyayani Verticillium lecanii 25 Ltr x 1","K-6745","K-6745",1,27.5,true,"Katyayani Verticillium lecanii 25 Ltr x 1",27.5,27.5,true
"Katyayani MALATHION 50% EC 250 ml x 1","K-6935","K-6935",1,0.275,true,"Katyayani MALATHION 50% EC 250 ml x 1",0.275,0.275,true
"Katyayani zinc edta 12 % 470 gm x 1","K-6725","K-6725",1,0.517,true,"Katyayani zinc edta 12 % 470 gm x 1",0.517,0.517,true
"Katyayani NPK 13 00 45 100 gm x 1","K-6924","K-6924",1,0.11,true,"Katyayani NPK 13 00 45 100 gm x 1",0.11,0.11,true
"Katyayani FE EDTA Iron 60 gm x 1","K-6772","K-6772",1,0.066,true,"Katyayani FE EDTA Iron 60 gm x 1",0.066,0.066,true
"Katyayani Bio Npk consortia powder 25kg x 1","K-6714","K-6714",1,27.5,true,"Katyayani Bio Npk consortia powder 25kg x 1",27.5,27.5,true
"Katyayani NPK 00 00 23 25kg x 1","K-6792","K-6792",1,27.5,true,"Katyayani NPK 00 00 23 25kg x 1",27.5,27.5,true
"Katyayani All in 1 Organic Fungicide 25kg x 1","K-7036","K-7036",1,27.5,true,"Katyayani All in 1 Organic Fungicide 25kg x 1",27.5,27.5,true
"Katyayani Ampelomyces quisqualis 25 Ltr x 1","K-6753","K-6753",1,27.5,true,"Katyayani Ampelomyces quisqualis 25 Ltr x 1",27.5,27.5,true
"Katyayani Paecilomyces Lilacinus 25 Ltr x 1","K-6751","K-6751",1,27.5,true,"Katyayani Paecilomyces Lilacinus 25 Ltr x 1",27.5,27.5,true
"Katyayani Bacillus supp 2% AS 25 Ltr x 1","K-6791","K-6791",1,27.5,true,"Katyayani Bacillus supp 2% AS 25 Ltr x 1",27.5,27.5,true
